hex,last_seen,alt_first,alt_last,baro_rate_med,gs_avg,lat_last,lon_last,track_last,flight,category,rssi_last,nac_p_last,dist_km,bearing,hdg_diff,phase,target_time,state
4bb868,2026-02-17 18:59:13.602453,37000.0,16900.0,0.0,464.9,40.297119,30.919617,98.3,PGT49MA,A3,-16.3,8.0,151.52286420172035,296.7147710894879,161.58522891051211,ARRIVAL,2026-02-17 19:33:02.010453000,"[151.52, 16900.0, 464.9, 161.6, 0.0, 3, -16.3]"
4bb86b,2026-02-18 08:51:02.113498,20075.0,4500.0,64.0,253.8,40.935516,29.58252,39.1,PGT703,A3,-13.4,8.0,23.32977461247345,259.9555891646204,139.1444108353796,ARRIVAL,2026-02-18 09:00:02.524498000,"[23.33, 4500.0, 253.8, 139.1, 64.0, 3, -13.4]"
4bb87a,2026-02-18 08:10:07.408574,36025.0,6525.0,-960.0,180.4,40.99837,29.768767,258.8,PGT9MW,A3,-16.4,9.0,40.15960182818428,254.11443906153926,4.685560938460753,ARRIVAL,2026-02-18 08:17:20.561962208,"[40.16, 6525.0, 180.4, 4.7, -960.0, 3, -16.4]"
4bb92c,2026-02-17 19:20:55.893580,14975.0,4600.0,-1408.0,183.2,41.093811,29.135071,240.2,TCNIL,A2,-15.7,10.0,26.167368738955986,145.99272626742368,94.20727373257631,ARRIVAL,2026-02-17 19:25:34.146573476,"[26.17, 4600.0, 183.2, 94.2, -1408.0, 2, -15.7]"
4bbd12,2026-02-18 07:06:12.060275,4050.0,2775.0,1472.0,136.9,40.934738,29.438232,244.0,TKJ49V,A3,-17.7,10.0,11.562732253549806,249.70613336426663,5.706133364266634,ARRIVAL,2026-02-18 07:08:56.841627874,"[11.56, 2775.0, 136.9, 5.7, 1472.0, 3, -17.7]"
4bbd13,2026-02-18 05:50:16.346445,28725.0,11475.0,-1664.0,254.2,40.981522,28.810547,182.5,TKJ5911,A3,-18.2,10.0,42.88775307792443,102.25155990009875,80.24844009990125,ARRIVAL,2026-02-18 05:57:10.711464228,"[42.89, 11475.0, 254.2, 80.2, -1664.0, 3, -18.2]"
4bc846,2026-02-17 20:55:02.188673,4050.0,2925.0,-960.0,162.4,40.950668,29.481873,244.9,PGT505G,A3,-15.0,8.0,15.619887594003654,248.30013207894052,3.4001320789405156,ARRIVAL,2026-02-17 20:58:09.620695612,"[15.62, 2925.0, 162.4, 3.4, -960.0, 3, -15.0]"
4bc847,2026-02-17 23:07:13.240106,18500.0,2775.0,-576.0,155.6,40.933685,29.435303,244.1,PGT2087,A3,-16.4,9.0,11.291374614882521,249.82842281562608,5.7284228156260895,ARRIVAL,2026-02-17 23:12:02.773605998,"[11.29, 2775.0, 155.6, 5.7, -576.0, 3, -16.4]"
4bc849,2026-02-18 07:25:27.874050,4025.0,2700.0,448.0,120.0,40.932632,29.432617,244.6,PGT1913,A3,-15.9,9.0,11.039247346579552,249.99324536492105,5.393245364921057,ARRIVAL,2026-02-18 07:30:52.347050000,"[11.04, 2700.0, 120.0, 5.4, 448.0, 3, -15.9]"
4bc84c,2026-02-18 07:04:00.878649,4025.0,2850.0,-896.0,124.8,40.935104,29.439209,244.9,PGT691,A3,-17.1,9.0,11.653827689577177,249.65905114869912,4.759051148699115,ARRIVAL,2026-02-18 07:07:12.202863284,"[11.65, 2850.0, 124.8, 4.8, -896.0, 3, -17.1]"
4bc84f,2026-02-18 09:05:28.779612,15500.0,3325.0,-576.0,294.6,40.890884,30.233215,69.5,PGT699,A3,-3.3,9.0,77.67130550236588,270.9353690882001,158.5646309117999,ARRIVAL,2026-02-18 09:14:01.753314722,"[77.67, 3325.0, 294.6, 158.6, -576.0, 3, -3.3]"
4bc850,2026-02-18 06:36:38.712374,4050.0,2800.0,-832.0,140.4,40.93396,29.436035,243.8,PGT687,A3,-16.0,9.0,11.359640945772437,249.79107781347136,5.99107781347135,ARRIVAL,2026-02-18 06:40:01.115450924,"[11.36, 2800.0, 140.4, 6.0, -832.0, 3, -16.0]"
4bc854,2026-02-18 07:50:31.848997,1400.0,6275.0,-640.0,224.1,40.871049,29.231436,244.3,PGT8YC,A3,-12.0,9.0,7.2195552303449215,64.8657887717182,179.4342112282818,ARRIVAL,2026-02-18 08:00:20.614247000,"[7.22, 6275.0, 224.1, 179.4, -640.0, 3, -12.0]"
4bc855,2026-02-17 16:55:11.386636,3975.0,2575.0,-704.0,161.9,40.932907,29.43335,244.4,PGT075,A3,-16.0,9.0,11.107571849298484,249.95417982555213,5.554179825552126,ARRIVAL,2026-02-17 16:58:51.331863270,"[11.11, 2575.0, 161.9, 5.6, -704.0, 3, -16.0]"
4bc884,2026-02-18 07:42:34.498762,4025.0,2775.0,1088.0,147.6,40.935562,29.440491,244.3,PGT407,A3,-15.9,9.0,11.772510006941317,249.60967233857963,5.309672338579617,ARRIVAL,2026-02-18 07:45:10.070929610,"[11.77, 2775.0, 147.6, 5.3, 1088.0, 3, -15.9]"
4bc886,2026-02-18 08:07:35.353093,3975.0,2100.0,1408.0,123.0,40.935242,29.439636,243.4,PGT711,A3,-14.7,9.0,11.69279406355606,249.64992363141155,6.249923631411548,ARRIVAL,2026-02-18 08:10:40.675494154,"[11.69, 2100.0, 123.0, 6.2, 1408.0, 3, -14.7]"
4bc88a,2026-02-18 00:08:24.900909,9325.0,4025.0,1472.0,463.7,40.55777,30.402649,104.5,PGT2AQ,A3,-23.5,9.0,99.62829543700519,292.71430122023327,171.78569877976673,ARRIVAL,2026-02-18 00:15:23.083751302,"[99.63, 4025.0, 463.7, 171.8, 1472.0, 3, -23.5]"
4bc88d,2026-02-17 23:58:02.319720,4000.0,2900.0,1408.0,141.8,40.936921,29.443734,244.5,PGT92UY,A3,-16.1,9.0,12.080595660422583,249.39012959801033,4.890129598010333,ARRIVAL,2026-02-18 00:00:48.465792922,"[12.08, 2900.0, 141.8, 4.9, 1408.0, 3, -16.1]"
4bc8c2,2026-02-18 07:52:37.947033,4025.0,3825.0,-896.0,148.5,40.970352,29.535461,244.5,PGT387,A3,-14.6,9.0,20.61330948684623,247.30286282420667,2.80286282420667,ARRIVAL,2026-02-18 07:57:08.366407524,"[20.61, 3825.0, 148.5, 2.8, -896.0, 3, -14.6]"
4bc8c3,2026-02-18 07:46:29.570180,22950.0,6575.0,1152.0,472.0,40.763327,29.22975,101.6,PGT2797,A3,-17.1,0.0,16.460085231974443,23.934352147397874,77.66564785260212,ARRIVAL,2026-02-18 07:52:12.613096668,"[16.46, 6575.0, 472.0, 77.7, 1152.0, 3, -17.1]"
4bc8c7,2026-02-18 09:06:24.849282,5175.0,4450.0,896.0,220.9,40.865463,29.215143,243.7,PGT3BP,A3,-8.5,9.0,8.723711100235256,64.98468581674638,178.7153141832536,ARRIVAL,2026-02-18 09:11:23.439353426,"[8.72, 4450.0, 220.9, 178.7, 896.0, 3, -8.5]"
4bc8c8,2026-02-18 08:18:10.625154,4000.0,2775.0,1216.0,120.0,40.934779,29.438303,244.8,PGT871,A3,-14.5,9.0,11.569907665821527,249.6952485272749,4.895248527274902,ARRIVAL,2026-02-18 08:21:18.642664788,"[11.57, 2775.0, 120.0, 4.9, 1216.0, 3, -14.5]"
4bc8c9,2026-02-18 06:33:47.515026,4025.0,3450.0,-960.0,148.9,40.946278,29.469826,244.1,PGT615,A3,-17.3,9.0,14.49953832240314,248.60590372022102,4.505903720221028,ARRIVAL,2026-02-18 06:37:23.741026000,"[14.5, 3450.0, 148.9, 4.5, -960.0, 3, -17.3]"
4bc8cb,2026-02-18 00:17:16.314312,4050.0,4525.0,-832.0,199.5,40.861496,29.205811,245.1,PGT2206,A3,-11.2,9.0,9.621627561449039,64.5745974881367,179.4745974881367,ARRIVAL,2026-02-18 00:22:43.239427386,"[9.62, 4525.0, 199.5, 179.5, -832.0, 3, -11.2]"
4bc8cc,2026-02-18 07:58:07.167937,4025.0,2775.0,-704.0,123.9,40.933411,29.434631,244.7,PGT652,A3,-16.4,9.0,11.227883627566165,249.87458445645262,5.174584456452635,ARRIVAL,2026-02-18 08:02:04.277618816,"[11.23, 2775.0, 123.9, 5.2, -704.0, 3, -16.4]"
4bc8ce,2026-02-18 06:45:38.957160,17050.0,2875.0,-896.0,142.2,40.935654,29.440613,244.2,PGT1911,A3,-16.7,9.0,11.785681865023955,249.58049439592992,5.380494395929929,ARRIVAL,2026-02-18 06:48:52.085481426,"[11.79, 2875.0, 142.2, 5.4, -896.0, 3, -16.7]"
4bc8cf,2026-02-18 05:55:43.610797,21000.0,3400.0,1088.0,140.9,40.951172,29.452393,244.3,PGT1174,A3,-16.7,9.0,13.375488280486005,244.13119099907945,0.16880900092056095,ARRIVAL,2026-02-18 05:58:51.717797000,"[13.38, 3400.0, 140.9, 0.2, 1088.0, 3, -16.7]"
4bc8d4,2026-02-18 07:33:55.224443,1350.0,6050.0,-640.0,227.7,40.838104,29.141968,244.2,PGT30XE,A3,-11.9,9.0,15.588217940386192,64.38035148132695,179.81964851867303,ARRIVAL,2026-02-18 07:43:23.023943000,"[15.59, 6050.0, 227.7, 179.8, -640.0, 3, -11.9]"
4bca62,2026-02-18 01:37:22.501573,11375.0,3475.0,-2112.0,168.2,40.960968,29.479553,244.7,RHH059,A2,-18.1,10.0,15.9029944256455,244.20168138056812,0.4983186194318705,ARRIVAL,2026-02-18 01:40:26.298422750,"[15.9, 3475.0, 168.2, 0.5, -2112.0, 2, -18.1]"
4bccef,2026-02-17 21:08:07.885573,17225.0,5500.0,-1344.0,194.7,40.922516,28.917236,240.8,TCSGO,A2,-14.2,10.0,33.04531836438104,94.48752996307536,146.31247003692465,ARRIVAL,2026-02-17 21:13:38.466190378,"[33.05, 5500.0, 194.7, 146.3, -1344.0, 2, -14.2]"
4bcd05,2026-02-17 18:45:16.789014,7200.0,4600.0,,168.5,41.011451,29.130187,246.9,TCSHE,A0,-13.2,10.0,19.581992633915487,129.79399474115564,117.10600525884436,ARRIVAL,2026-02-17 18:54:29.474014000,"[19.58, 4600.0, 168.5, 117.1, 0.0, 0, -13.2]"
4d224a,2026-02-18 04:31:26.124523,28600.0,30300.0,-448.0,398.0,41.141327,29.397156,157.2,FHY996P,A3,-18.8,9.0,27.98053546162415,195.31977037662134,38.11977037662135,ARRIVAL,2026-02-18 05:32:02.174523000,"[27.98, 30300.0, 398.0, 38.1, -448.0, 3, -18.8]"
5001d3,2026-02-17 19:57:41.310418,30300.0,18425.0,-1472.0,337.0,41.101623,29.382747,325.3,MEA267,A3,-15.3,8.0,23.403640512245804,195.3151352481879,129.98486475181213,ARRIVAL,2026-02-17 20:10:12.676439742,"[23.4, 18425.0, 337.0, 130.0, -1472.0, 3, -15.3]"
5003e2,2026-02-17 20:29:54.803748,21875.0,14575.0,-1536.0,380.0,41.234576,29.509527,309.6,T7TLOL,A2,-16.1,10.0,40.96012399680851,204.27184958246042,105.3281504175396,ARRIVAL,2026-02-17 20:39:25.013685502,"[40.96, 14575.0, 380.0, 105.3, -1536.0, 2, -16.1]"
500434,2026-02-17 16:53:26.305160,8100.0,4300.0,-1120.0,207.1,41.083514,29.060336,242.1,T7MNGM,A3,-16.0,10.0,29.30972670805173,134.46773516906296,107.63226483093703,ARRIVAL,2026-02-17 16:58:02.362805758,"[29.31, 4300.0, 207.1, 107.6, -1120.0, 3, -16.0]"
504e87,2026-02-18 09:05:12.758084,7850.0,6900.0,-512.0,251.7,41.100971,29.150474,189.8,FIA5325,A3,-13.2,0.0,26.149537035737623,149.3247215474321,40.47527845256792,ARRIVAL,2026-02-18 09:18:42.334834000,"[26.15, 6900.0, 251.7, 40.5, -512.0, 3, -13.2]"
683327,2026-02-18 08:44:34.591854,7525.0,7325.0,-1344.0,231.1,41.005678,29.119575,220.8,VSV485,,-14.2,8.0,19.88381690700568,126.7221745060931,94.07782549390691,ARRIVAL,2026-02-18 08:50:02.439782570,"[19.88, 7325.0, 231.1, 94.1, -1344.0, 0, -14.2]"
71145c,2026-02-17 22:14:54.948238,28425.0,14725.0,-1344.0,395.0,41.097015,29.343262,328.6,FAD807,A3,-20.6,9.0,22.247156555588674,187.39361591461392,141.2063840853861,ARRIVAL,2026-02-17 22:25:53.094309430,"[22.25, 14725.0, 395.0, 141.2, -1344.0, 3, -20.6]"
7114c6,2026-02-17 20:34:23.157274,23500.0,10350.0,-1216.0,304.1,41.162932,29.527442,313.9,SVA261,A3,-15.5,10.0,34.62701231610778,211.98734616668568,101.9126538333143,ARRIVAL,2026-02-17 20:42:54.734063473,"[34.63, 10350.0, 304.1, 101.9, -1216.0, 3, -15.5]"
71157e,2026-02-17 21:54:46.954390,29800.0,34975.0,-832.0,444.3,40.549885,30.544676,119.7,FAD574,A3,-17.7,9.0,111.09849384987803,290.8292760654629,171.12927606546293,ARRIVAL,2026-02-17 22:36:49.259966924,"[111.1, 34975.0, 444.3, 171.1, -832.0, 3, -17.7]"
728674,2026-02-17 22:24:52.231733,27250.0,31425.0,-960.0,464.9,40.654312,30.217651,93.6,IAW216,A3,-16.3,9.0,81.17435993097855,289.8463435090279,163.75365649097208,ARRIVAL,2026-02-17 22:57:36.818233000,"[81.17, 31425.0, 464.9, 163.8, -960.0, 3, -16.3]"
7335b4,2026-02-18 08:55:29.194592,21275.0,15025.0,-1088.0,370.0,41.288809,29.781563,270.6,IRM112,A5,-13.3,8.0,58.732580081339464,222.52980938274987,48.07019061725015,ARRIVAL,2026-02-18 09:09:18.167150826,"[58.73, 15025.0, 370.0, 48.1, -1088.0, 5, -13.3]"
742824,2026-02-17 17:00:24.836250,27300.0,14600.0,-1344.0,308.9,41.136429,29.379089,328.4,JAV271,A3,-16.5,10.0,27.087611601192204,192.5244271923925,135.87557280760748,ARRIVAL,2026-02-17 17:11:17.073964286,"[27.09, 14600.0, 308.9, 135.9, -1344.0, 3, -16.5]"
7448a2,2026-02-17 20:17:02.182198,27600.0,18525.0,-960.0,297.8,40.942703,29.198303,280.3,RJA163,A3,-13.9,10.0,10.52939798718346,117.72221148705114,162.57778851294887,ARRIVAL,2026-02-17 20:36:20.764698000,"[10.53, 18525.0, 297.8, 162.6, -960.0, 3, -13.9]"
76cdb3,2026-02-18 08:42:11.514653,6500.0,6250.0,-512.0,207.1,41.013428,29.117249,220.7,SIA392,A5,-13.2,0.0,20.563537443282154,128.3203139767636,92.37968602323639,ARRIVAL,2026-02-18 08:54:24.843528000,"[20.56, 6250.0, 207.1, 92.4, -512.0, 5, -13.2]"
89617f,2026-02-17 20:48:52.050071,26675.0,33000.0,-768.0,526.0,40.554611,30.330994,97.9,UAE6RM,A5,-15.5,9.0,94.21630263714933,294.2850084304231,163.61499156957692,ARRIVAL,2026-02-17 21:31:50.566071000,"[94.22, 33000.0, 526.0, 163.6, -768.0, 5, -15.5]"
8963b6,2026-02-18 03:28:42.949023,29375.0,32950.0,-640.0,446.1,40.682513,30.457223,104.9,FDB756,A3,-18.7,9.0,99.58862242685107,284.33595630204,179.43595630204,ARRIVAL,2026-02-18 04:20:12.969523000,"[99.59, 32950.0, 446.1, 179.4, -640.0, 3, -18.7]"
8966a7,2026-02-18 05:23:14.047843,32000.0,22650.0,,400.0,,,,ETD9TV,,-18.9,0.0,,,180.0,ARRIVAL,2026-02-18 06:08:32.758843000,"[50.0, 22650.0, 400.0, 180.0, 0.0, 0, -18.9]"
a0a522,2026-02-17 17:38:36.919656,34025.0,31375.0,0.0,503.2,41.238739,29.503235,342.5,UAL85,A5,-16.6,9.0,41.171312872432814,203.33542027941155,139.16457972058845,ARRIVAL,2026-02-17 18:41:21.953656000,"[41.17, 31375.0, 503.2, 139.2, 0.0, 5, -16.6]"
